3824	2
3827	2
3828	2
3830	2
3831	2
3833	2
3859	2
3863	2
3879	3
3880	3
3881	3
3882	3
3883	2
3884	2
3885	3
3887	3
3889	3
3891	3
3892	6
3922	3
3928	3
3937	3
3938	3
3939	3
3944	2
3945	2
3998	3
3999	3
4004	2
4005	2
4006	4
4007	3
4008	2
4031	4
4050	3
4052	2
4054	3
4058	2
4060	2
4061	2
4132	2
4133	2
4134	2
4135	2
4138	2
4142	3
4144	2
4147	3
4149	2
4265	2
4267	2
4276	2
4277	2
4278	2
4288	2
4296	3
4304	3
4329	2
4373	2
4381	3
4382	3
4385	3
4386	3
4387	2
4388	2
4389	2
4390	2
4406	2
4407	2
4408	2
4437	2
4438	2
4444	2
4458	2
4459	2
4460	2
4461	2
4462	2
4463	2
4464	2
4493	2
4494	2
4495	2
4496	2
4497	2
4498	2
4499	3
4500	3
4520	2
4541	2
4568	2
4569	2
4587	4
4588	4
4589	2
4590	4
4618	2
4620	2
4621	2
4622	2
4623	2
4624	2
4625	2
4626	2
4627	2
4650	3
4674	2
4685	3
4686	2
4703	2
4704	2
4705	2
4706	2
4707	2
4708	2
4729	2
4749	2
4750	2
4751	2
4752	2
4753	2
4754	2
4755	2
4756	2
4767	4
4771	2
4786	2
4787	2
4788	2
4791	2
4816	2
4817	3
4820	2
4821	2
4826	2
4827	2
4828	2
4829	2
4830	2
4831	2
4848	3
4850	7
4851	4
4852	3
4858	4
4859	2
4860	2
4866	4
4867	4
4868	3
4882	2
4885	3
4904	3
4905	3
4919	3
4923	4
4971	3
4972	4
4973	4
5007	3
5008	3
5009	3
5010	3
5011	3
5012	3
5013	3
5014	3
5037	3
5038	2
5045	2
5051	3
5056	2
5057	2
5058	2
5059	2
5060	2
5061	2
5062	2
5063	2
5082	4
5083	4
5094	4
5095	4
5096	4
5097	4
5098	4
5099	2
5100	2
5113	2
5116	2
5117	2
5124	2
5125	2
5133	3
5134	2
5135	2
5152	2
5167	2
5176	2
5177	2
5206	2
5207	2
5228	2
5229	2
5230	2
5262	3
5263	3
5278	2
5279	2
5280	2
5281	2
5282	4
5284	2
5306	3
5331	2
5333	2
5352	2
5353	2
5354	2
5360	2
5397	2
5430	2
5431	2
5463	2
5489	2
5495	2
5551	2
5552	2
5553	2
5554	2
5565	2
5571	2
5572	2
5573	2
5575	2
5576	2
5577	2
5578	2
5579	2
5580	2
5589	3
5590	3
5591	3
5595	2
5596	2
5604	2
5606	2
5608	2
5615	2
5616	2
5625	2
5631	2
5632	2
5788	2
5792	2
5825	4
5842	2
5843	2
5847	2
5848	4
5855	2
5857	3
5858	3
5859	3
5895	2
5896	2
5897	2
5902	2
5909	2
5910	2
5975	3
5976	3
5985	2
5987	2
6081	2
6082	2
6087	2
6088	2
6089	3
6090	3
6096	2
6097	2
6147	2
6148	2
6149	2
6162	2
6163	2
6164	2
6165	2
6166	2
6173	4
6174	4
6175	4
6189	2
6200	2
6201	2
6206	2
6207	2
6208	2
6212	2
6231	2
6232	2
6236	2
6250	2
6255	2
6256	2
6263	2
6265	2
6268	2
6269	2
6274	2
6275	2
6277	2
6282	3
6283	3
6284	3
6285	3
6286	3
6296	2
6299	2
6301	3
6302	3
6312	2
6327	2
6328	2
6329	2
6330	2
6335	2
6336	2
6337	2
6338	2
6363	4
6364	4
6372	2
6381	4
6382	3
6437	5
6438	5
6441	3
6442	3
6443	3
6444	3
6445	3
6446	3
6447	3
6461	2
6462	2
6472	2
6473	2
6474	2
6475	2
6483	2
6484	2
6486	2
6487	2
6489	2
6490	2
6492	2
6493	2
6494	3
6549	2
6552	3
6568	2
6569	2
6570	2
6571	2
6572	2
6573	2
6574	2
6575	2
6578	2
6579	2
6614	2
6622	3
6623	3
6648	2
6649	2
6650	5
6651	7
6652	7
6655	2
6657	2
6658	3
6659	3
6771	2
6772	2
6773	2
6774	2
6775	2
6778	2
6821	2
6822	2
6823	2
6841	2
6842	2
6844	2
6845	2
6848	2
6850	2
6851	2
6852	2
6853	2
6854	2
6855	2
6866	2
6883	2
6890	2
6891	2
6892	2
6912	3
6914	3
6915	3
6928	2
6969	3
6970	3
6984	2
6985	2
7002	2
7003	2
7004	2
7005	2
7006	2
7007	2
7011	2
7014	2
7015	3
7032	4
7033	4
7034	4
7035	4
7036	4
7037	4
7038	4
7039	4
7041	4
7043	4
7053	2
7091	2
7103	3
7104	3
7105	3
7106	3
7107	3
7108	3
7109	3
7110	3
7111	3
7112	3
7113	3
7114	3
7115	3
7116	3
7117	3
7118	3
7119	3
7120	3
7121	3
7122	3
7123	3
7124	3
7125	3
7126	3
7127	3
7128	3
7129	2
7130	2
7131	2
7132	2
7133	2
7134	2
7135	2
7136	2
7137	2
7138	2
7139	2
7140	2
7141	2
7154	3
7156	3
7158	3
7159	3
7160	3
7161	3
7162	3
7163	3
7164	3
7165	3
7166	3
7167	3
7168	3
7169	3
7170	3
7171	3
7208	2
7224	3
7225	2
7229	2
7241	3
7248	2
7249	2
7396	2
7397	2
7398	2
7399	2
7400	2
7401	2
7402	3
7496	2
7497	2
7528	2
7529	2
7530	2
7671	2
7672	2
7673	2
7674	2
7675	2
7698	2
7699	2
7700	2
7701	2
7702	2
8688	2
8700	2
8701	2
8725	2
8727	2
8728	2
8729	2
8730	2
8731	2
8747	2
8749	2
8751	2
8772	2
8795	3
8796	3
8799	2
8842	2
8843	2
8918	2
8926	6
8927	2
8929	4
8930	4
8950	2
8952	2
8958	3
8959	3
8960	3
8961	3
8962	3
8963	3
8966	2
8973	2
8974	2
8985	2
8998	2
8999	2
9000	2
9001	2
9002	2
9003	2
9004	2
9005	2
9034	3
9035	3
9058	2
9059	2
9060	2
9061	2
9062	2
9063	2
9084	2
9085	2
9086	2
9087	2
9093	2
9094	2
9095	2
9096	2
9098	3
9099	3
9106	2
9115	2
9138	2
9156	2
9246	2
9247	2
9263	2
9291	2
9293	2
9295	2
9313	2
9314	2
9354	3
9355	3
9356	3
9357	3
9358	3
9359	3
9380	2
9390	3
9430	2
9431	2
9432	2
9433	2
9434	2
9470	2
9471	2
9508	2
9509	2
9510	2
9514	2
9516	2
9525	2
9531	2
9532	2
9537	2
9538	3
9549	2
9561	2
9582	2
9613	2
9616	2
9624	3
9663	3
9668	2
9697	2
9698	2
9699	2
9700	2
9702	4
9751	3
9752	3
9979	2
10002	2
10003	2
10004	2
10005	2
10006	2
10007	2
10008	2
10009	2
10010	2
10011	2
10012	2
10013	2
10014	3
10015	3
10016	3
10034	2
10041	2
10054	2
10062	2
10063	2
10081	2
10082	2
10083	3
10084	2
10085	2
10086	2
10103	2
10138	3
10139	2
10140	2
10141	2
10142	2
10143	2
10144	2
10246	2
10247	2
10248	2
10250	2
10251	3
10252	3
10300	3
10312	3
10358	2
10362	2
10376	2
10377	2
10417	3
10436	3
10437	3
10457	2
10485	2
10486	2
10508	2
10512	2
10525	2
10526	2
10541	2
10542	2
10543	2
10544	2
10545	2
10546	2
10547	2
10548	2
10549	2
10550	2
10551	2
10552	2
10595	3
10596	3
10639	2
10640	2
10641	2
10652	5
10653	5
10654	5
10655	6
10656	6
10657	6
10658	5
10659	5
10660	5
10661	6
10662	6
10663	6
10664	3
10665	3
10666	3
10671	2
10672	2
10673	2
10674	2
10675	2
10676	2
10677	2
10678	2
10682	2
10683	2
10684	2
10685	2
10687	2
10691	2
10695	2
10706	2
10735	2
10736	3
10737	3
10738	3
10739	3
10771	2
10772	2
10774	2
10775	2
10805	2
10813	2
10814	2
10827	2
10851	2
10857	2
10858	2
10859	2
10860	2
10861	2
10862	2
10875	2
10876	2
10882	2
10883	2
10884	2
10885	2
10886	2
10887	2
10888	2
10889	2
10950	2
10953	2
10954	2
10955	2
10956	2
10957	2
10958	2
10959	2
10960	2
10961	2
10962	2
10963	2
10964	2
10965	2
10966	2
10967	2
10968	2
10969	2
11007	2
11009	2
11010	2
11028	5
11029	5
11030	5
11031	5
11032	5
11033	5
11034	5
11035	5
11036	5
11037	5
11038	5
11039	5
11079	2
11080	2
11081	2
11082	2
11097	2
11098	2
11112	3
11113	2
11162	2
11163	2
11164	2
11208	2
11287	2
11291	8
11292	8
11301	5
11302	5
11311	4
11317	2
11318	2
11332	2
11333	2
11354	2
11356	2
11358	2
11360	2
11491	2
11495	2
11498	2
11499	2
11500	2
11501	2
11502	2
11510	3
11511	2
11551	2
11626	2
11630	2
11631	4
11657	2
11660	2
11661	2
11662	2
11666	2
11674	2
11699	2
11729	2
11732	2
11734	2
11735	2
11736	2
11737	2
11738	2
11743	2
11748	3
11749	2
11759	2
11764	2
11782	2
11783	2
11784	2
11785	2
11793	2
11813	2
11814	2
11862	2
11863	2
11868	3
11888	2
11889	2
11910	2
11911	2
11913	2
12089	2
12100	3
12114	2
12122	2
12126	2
12127	2
12131	2
12139	2
12140	2
12144	5
12145	5
12146	5
12147	5
12148	5
12149	5
12150	5
12151	5
12152	5
12153	5
12154	5
12155	5
12156	5
12157	5
12158	5
12159	3
12160	3
12161	3
12162	3
12168	3
12169	3
12170	3
12171	3
12203	2
12245	2
12248	2
12253	2
12254	2
12256	3
12259	3
12260	5
12280	2
12314	2
12315	3
12316	2
12317	2
12319	2
12328	2
12343	2
12386	2
12387	2
12388	2
12394	2
12395	2
12400	3
12401	3
12402	3
12403	2
12404	2
12405	2
12406	2
12450	2
12536	2
12537	2
12541	2
12543	2
12550	4
12551	4
12552	4
12553	4
12554	4
12555	4
12559	2
12560	2
12561	2
12562	2
12563	2
12571	3
12572	3
12578	4
12579	2
12580	3
12601	2
12602	2
12605	2
12606	2
12607	2
12608	2
12609	2
12615	2
12731	3
12732	2
12733	2
12739	2
12740	2
12741	2
12742	2
12749	2
12802	2
12806	2
12807	2
12808	2
12809	2
12895	2
12897	2
12933	2
12944	2
12962	2
12971	2
13148	2
13149	2
13150	2
13151	2
13152	2
13153	2
13154	2
13162	2
13163	2
13164	2
13165	2
13166	2
13167	2
13168	2
13172	2
13173	2
13174	2
13175	2
13176	2
13177	2
13178	2
13179	2
13180	2
13181	2
13182	2
13183	2
13184	2
13185	2
13186	2
13187	2
13188	2
13189	2
13190	2
13191	2
13192	2
13193	2
13194	2
13195	2
13196	2
13197	2
13198	2
13199	2
13214	2
13215	2
13216	2
13293	4
13294	4
13295	4
13296	4
13297	4
13298	4
13299	4
13366	2
13367	2
13368	2
13369	2
13370	2
13371	2
13372	2
13373	2
13374	3
13375	3
13376	3
13377	3
13378	3
13379	2
13380	2
13381	2
13382	2
13383	2
13390	2
13391	2
13404	2
13405	2
13406	2
13407	2
13408	2
13409	2
13411	2
13412	2
13413	2
13414	2
13415	2
13416	2
13417	2
13418	2
13419	2
13420	2
13421	2
13422	2
13423	2
13424	2
13425	2
13426	2
13427	2
13428	2
13429	2
13430	2
13477	2
13478	2
13479	2
13480	2
13497	2
13498	2
13499	2
13500	2
13501	2
13502	2
13503	2
13504	2
13505	2
13506	2
13565	2
13566	2
13567	2
13577	2
13578	2
13579	2
13615	2
13616	2
13617	2
13618	2
13619	2
13620	2
13621	2
13622	2
13623	2
13624	2
13625	2
13626	2
13627	2
13628	2
13629	2
13630	2
13631	2
13632	2
13633	2
13634	2
13635	2
13636	2
13637	2
13638	2
13639	2
13640	2
13641	2
13649	3
13650	3
13651	3
13652	3
13653	3
13654	3
13655	3
13681	2
13682	2
13683	2
13690	2
13691	2
13692	2
13693	2
13704	2
13705	2
13706	2
13707	2
13708	2
13709	2
13710	2
13711	2
13712	2
13713	2
13714	2
13715	2
13716	2
13717	2
13718	2
13722	2
13726	2
13727	2
13840	2
13841	2
13842	4
13843	3
13844	3
13847	3
13848	3
13849	3
13850	3
13864	2
13925	2
14011	2
14012	2
14023	2
14024	2
14025	2
14026	2
14027	2
14028	3
14029	3
14032	3
14040	3
14041	3
14173	3
14174	3
14175	3
14179	2
